contact_id,id_profil,id_conseiller,date_contact,csat,nps,nom_departement,nom_region,du_societe_label,canal,offer_label,commentaire,nps_num,csat_num,dominant_topic,topic_probability
48814812,19644477,,2025-10-09,1,1,\N,\N,\N,,,"Déjà j'avais pris un rendez-vous pour Mardi dernier, celui-ci a été annulé par vos services et plus de nouvelles, votre intervention, plus de télévision, plus d'internet, et j'attends toujours votre équipe pour résoudre le problème.  
Franchement, c'est pas normal.",1.0,1,2,0.37625079412413964
48814363,62800913,,2025-10-09,1,0,\N,\N,\N,,,"Après avoir été en agence ce matin, le conseiller a pris un rendez-vous téléphonique. Dommage et incompréhensible que l'on ne puisse pas lire les SMS en agence (brouilleurs.?). Assistant téléphonique nul. Il m'a fait comprendre que je devais changer de téléphone ? Et que je retourne en agence. Un service qui ne sert à rien, sinon perdre son temps. Très mécontente. Après des années avec Free je pense changer d'opérateur.",0.0,1,4,0.4393386427488879
48813962,51757914,,2025-10-09,3,5,\N,\N,\N,,,La connexion est très lente et se coupe souvent,5.0,3,7,0.7811752366095228
48813449,64936748,,2025-10-09,1,0,\N,\N,\N,,,Je ne veux pas appeler car j'ai un handicap et je préfère qu'on m'écrive et là on le demande de téléphoner....,0.0,1,3,0.5107383613908398
48808391,46462507,,2025-10-09,1,0,\N,\N,\N,,,"Bonjour,

Au vu de ma bonne foi, et de ma fidélité (3 lignes mobiles et freebox) depuis de nombreuses années, j'aurais apprécié un geste commercial.

Je vous informe donc que je vais prochainement procéder à la résiliation de ces forfaits téléphoniques et abonnement freebox.

Cordialement,

Marie Dubois",0.0,1,1,0.9619269041348398
48807962,73103066,,2025-10-09,1,0,\N,\N,\N,,,Pas content,0.0,1,5,0.5622547008041269
48805817,81888704,,2025-10-09,1,0,\N,\N,\N,,,"Titulaire d'un contrat Free Flex arrivé à terme, je n'ai jamais trouvé l'onglet pour résilier mon contrat. Résultat 6 loyers prélevés en plus soit environ 90 Euros. Pas un geste commercial alors que j'ai 03 lignes et une box chez Free. Comment voulez vous que je sois satisfait.",0.0,1,1,0.35899616250259603
48806286,92107361,,2025-10-09,1,0,\N,\N,\N,,,"Vous me facturez 7.5€ parce que vous n'avez pas été en mesure de prélever 60 centimes sur mon compte, et vous m'expliquez que c'est comme ça dans le Contrat, qu'en pensez-vous ? Pour ma part je n'avais jamais rencontré une telle médiocrité, et vous? Je précise que ces propos sont parfaitement adaptés à cette situation, dans l'attente...",0.0,1,0,0.6293768255939783
48805784,40884315,,2025-10-09,1,0,\N,\N,\N,,,Ne prends pas en compte la demande et ne réponds pas à la question posé,0.0,1,0,0.8540248419969678
48804886,60068006,,2025-10-09,1,0,\N,\N,\N,,,"Cette personne est incapable de résoudre mon problème, et en plus se permet de faire des remarques sur le fait que je ne comprends rien inadmissible concernant la relation client",0.0,1,0,0.362941338019331
48804408,41401114,,2025-10-09,1,0,\N,\N,\N,,,Une carte SIM qui ne fonctionne pas à l’étranger et aucune solution de la part de Free. Honteux.,0.0,1,6,0.38630348669607045
48803560,52520340,,2025-10-09,1,1,\N,\N,\N,,24: Freebox Pop | 39.99€,"Les conseillers en boutique ne connaissent pas les CGV ! Ceux de la boutique Free de Créteil m'ont affirmé que je pouvais faire jouer le ""droit de rétractation"" pour un achat au comptant en magasin, alors que cela ne concerne que les ventes à distance. Finalement, Free c'est juste pour le prix. Le service client est mauvais.",1.0,1,6,0.6372867782867033
48803880,45247551,,2025-10-09,3,6,\N,\N,\N,,,"Déçue, j'aurais souhaité qu'on me transmette une carte sim par courrier car au vu de mes horaires de travail il n'est pas simple pour moi de me libérer pour aller chercher une nouvelle carte en boutique. D'autant plus qu'auparavant mon père qui est client chez vous a eu un souci avec sa carte sim et on lui a envoyé une carte à son domicile.",6.0,3,6,0.9033142782448654
48802936,93587744,,2025-10-09,1,0,\N,\N,\N,,,"Je tiens à vous signaler un incident grave survenu le jeudi 9 octobre, vers 14 h, suite à ma réclamation envoyée en recommandé.  
J'ai reçu un appel depuis le numéro 07 25 99 27 96, présenté comme provenant de votre service. L'échange avec le conseiller a été particulièrement choquant :  
	? ton condescendant, propos déplacés, attitude méprisante,  
	? refus de m'apporter des explications claires,  
	? raccrochage au nez sans que j'aie eu le temps de m'exprimer.  
Lorsque j'ai rappelé pour demander des explications, mon interlocuteur a nié l'existence même de l'appel alors que celui-ci figure bien dans mon journal d'appels. À nouveau, son attitude est restée condescendante et inappropriée.  
Je considère ce comportement comme totalement inacceptable de la part d'un service client, d'autant plus qu'il s'agissait d'un suivi de réclamation. Je n'ai rien fait pour mériter d'être traité de cette manière, et ma fille, présente avec moi dans...",0.0,1,5,0.42130900334784516
48802736,10925078,,2025-10-09,1,0,\N,\N,\N,,,Je suis déçu une fois dehors on a plus internet je vais changer d'opérateur,0.0,1,4,0.6789626239825632
48801459,47325464,,2025-10-09,2,0,\N,\N,\N,,,"Avant de souscrire un abonnement, précisez que la box est payante, je ne compte pas rester chez vous, je trouve ça dommage, monsieur Jean Leroy.",0.0,2,1,0.7939504943549753
48799764,91819993,,2025-10-09,3,5,\N,\N,\N,,,J'attends de recevoir mon virement parce que cette histoire dure depuis le mois de février,5.0,3,5,0.5904575236394299
48799130,53512164,,2025-10-09,1,2,\N,\N,\N,,31: Freebox Ultra avec Player TV Free 4K | 59.99€,Très mauvais comportement du conseiller Free.,2.0,1,2,0.3749685003059841
48798445,65449485,,2025-10-09,1,1,\N,\N,\N,,,Je n'ai pas eu une réponse adaptée à ma qt,1.0,1,0,0.7082965223025133
48795439,32021211,,2025-10-09,1,5,\N,\N,\N,,,"Impossible de récupérer les factures au delà d'un an, c'est nul!!!",5.0,1,7,0.48251395030971184
48794529,97258962,,2025-10-09,1,0,\N,\N,\N,,,"Règlement facture le 09 10 2025 à 10h et toujours rien, on demande le règlement sur l’écran télé, je résilie l’abonnement.",0.0,1,1,0.5971827107854895
48793628,38403784,,2025-10-09,1,0,\N,\N,\N,,,Aucune solution apportée au problème,0.0,1,2,0.7812178131181277
48793806,15887231,,2025-10-09,1,2,\N,\N,\N,,,"On m'a transféré vers le service des résiliations pour demander la résiliation de mon abonnement Série Free, et on m'a éjecté en me demandant de rappeler...",2.0,1,6,0.5904725520023651
48792114,48897443,,2025-10-09,1,1,\N,\N,\N,,,"Depuis que vous nous avez changé la box principale où il y a l'heure, nous avons des problèmes pour être connecté au wifi sur notre mobile. Pas testé sur mon PC. Depuis, malgré mes demandes, on me balade, et, comme je suis une sénior de 73 ans, je ne comprends rien aux nouvelles technologies. Déjà dit à chaque fois....... ça ne change rien.",1.0,1,4,0.6534647315472759
48791898,19343080,,2025-10-09,1,0,\N,\N,\N,,,"Je porte plainte pour vente forcée, sans preuve de mon accord pour ce changement de forfait",0.0,1,6,0.8905203965554036
48791055,39333443,,2025-10-09,1,0,\N,\N,\N,,,Vous ne m'apportez aucune solution concernant le détachement de la ligne de ma fille.,0.0,1,6,0.6342020294358554
48788773,19958852,,2025-10-09,1,2,\N,\N,\N,,,Impossible de joindre un conseiller,2.0,1,3,0.7082653652995906
48786460,87062536,,2025-10-09,1,0,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,J'ai demandé de parler avec un seul conseiller qui peut faire 2 demandes. Le conseiller que j'ai reçu au téléphone m'a donné des informations erronées et n'a pas rempli mes demandes.,0.0,1,3,0.9202257985782847
48780688,11374220,,2025-10-09,3,3,\N,\N,\N,,,"Je ne trouve pas normal de devoir adresser les réclamations en LR/AR alors que ces dernières pourraient se faire de manière dématérialisée avec des signatures électroniques et des accusés de réception automatiques. Et je ne comprends pas pour quelle raison il est impossible d'apporter la preuve d'une localisation justifiant un hors forfait pour utilisation hors zone. Ce souci ayant été parfaitement traité chez un autre opérateur pour une de mes amies, je vais probablement quitter Free pour cette raison.",3.0,3,3,0.5988277530311443
48780043,63414984,,2025-10-09,1,6,\N,\N,\N,,,J’ai demandé le remboursement du dépassement de ma facture car on m’a facturé 2 SMS de plus que je n’ai pas faits ! Et on ne m’a pas renseigné correctement pour savoir à qui l’adresser !,6.0,1,0,0.5792421287132835
48779555,59848566,,2025-10-09,1,0,\N,\N,\N,,,"Elle m'a pas donné de solution, elle m'a coupé sans m'écouter, donc pas satisfaite du tout.",0.0,1,2,0.5549899555113957
48779177,81407224,,2025-10-09,1,2,\N,\N,\N,,,"Difficile d'avoir un conseiller en direct, c'est dommage.",2.0,1,3,0.6046544490950259
48778927,94001335,,2025-10-09,1,0,\N,\N,\N,,,"Free facture abusivement des frais alors que nos deux mobiles étaient hors wifi et hors données mobiles.  
Wifi et données mobiles hors service, inactifs.  

C'est du vol manifeste",0.0,1,4,0.9452745605650106
48778465,89607674,,2025-10-09,1,4,\N,\N,\N,,,"Je n'ai plus d'internet depuis deux semaines !  
Je viens de voir vos messages mais je ne suis pas chez moi ...  
Avez-vous une astuce pour lire les messages lorsque il n'y a pas d'internet ??",4.0,1,2,0.4791692198059176
48776124,53435321,,2025-10-09,1,2,\N,\N,\N,,,"Peu convaincant  
La Norvège pas plus que l'Afrique du Sud ne font pas partie de CEE et pourtant.  
Quant au système d'alerte indiquant à l'abonné son passage à une surfacturation il reste à inventer.",2.0,1,5,0.7349426804545777
48776161,92067842,,2025-10-09,1,3,\N,\N,\N,,,Je n'arrive même pas à vous joindre par téléphone,3.0,1,3,0.7811412757405476
48775361,95999479,,2025-10-09,1,2,\N,\N,\N,,,Le conseiller n'est pas capable de me faire un geste commercial suite à la rupture de mon avantage tarifaire avant le délai des 1 an annoncé pour cause de déménagement.,2.0,1,7,0.5785914979745936
48773266,18092020,,2025-10-09,1,0,\N,\N,\N,,,Oui hélas à chaque fois qu'il y a un souci,0.0,1,5,0.8248134243725439
48772537,45529903,,2025-10-09,1,0,\N,\N,\N,,,Accorder vos violons et cessez de prendre les gens pour des CONS!,0.0,1,3,0.7079606901367221
48772499,69640772,,2025-10-09,1,1,\N,\N,\N,,,J'ai été à l'agence de Narbonne à bonne source.. mais rien... personne ne pouvait m'aider... j'ai cherché en vain l'agence Free pas loin de la gare de Narbonne.. en vain... et je suis incapable d'initialiser mon nouvel appareil avec celui actuel qui est pratiquement plein,1.0,1,2,0.7692460214230762
48772049,18524198,,2025-10-09,1,0,\N,\N,\N,,,"Aucune information factuelle n'a été apportée sur l'état des lieux de la demande.  
Uniquement des réponses de façade visant à gagner du temps, c'est inadmissible.",0.0,1,0,0.9026828052568929
48771220,97615500,,2025-10-09,1,3,\N,\N,\N,,,Le délai de réponse a pris trop de temps et j'ai reçu un appel aujourd'hui à 7h du matin qui appelle à 7h du matin comment puis-je répondre si je dors.,3.0,1,0,0.5901216345748522
48771262,51463738,,2025-10-09,1,0,\N,\N,\N,,,"Très mal suivi  
Conseil de passer à ESIM facturé  
Etc?",0.0,1,5,0.6608544289570396
48770800,57787985,,2025-10-09,1,0,\N,\N,\N,,,Écoeuré de Free en cours de plainte,0.0,1,6,0.40751528212657545
48768490,35498010,,2025-10-09,1,0,\N,\N,\N,,,Impossible de joindre rapidement un conseiller contrairement à Orange ou on nous répond immédiatement.,0.0,1,3,0.5440425280910688
48768394,29036601,,2025-10-09,1,1,\N,\N,\N,,,Le problème de paiement survenu est dû aux mauvaises informations reçues en magasin et par certaines personnes au tel. qui plus est on nous demande d'accéder au compte personnel pour vérifier des informations qui ne peuvent même pas apparaître.... je vais voir ce qu'il en est avec ma banque.... N'oubliez surtout pas de me facturer une nouvelle pénalité de 10 € c'est bientôt Noël faites vous plaisir !!!!!!!,1.0,1,5,0.5380082708500638
48767808,51047394,,2025-10-09,1,0,\N,\N,\N,,,"Votre braquage organisé de 60 Euros pour du hors forfait involontaire (internet à l'étranger dans un pays non inclus dans le forfait) est insupportable pour un client qui se sent totalement impuissant et abusé. Si techniquement vous pouvez bloquer à 60 Euros, vous pouvez le faire à 0 euros.  
Vos agents qui font ce qu'ils peuvent sont aussi victimes de votre malhonnêteté car ils savent ce que vous faites, sont en première ligne pour recevoir nos plaintes justifiées, mais doivent jouer votre jeu.  
Je n'en resterai pas là, je vais faire appel à tous les moyens juridiques dont je dispose pour me faire rembourser, et si ce n'est pas le cas, vous perdrez un client et gagnerez de la très mauvaise pub.",0.0,1,4,0.8872590775947993
48766694,33846322,,2025-10-09,1,1,\N,\N,\N,,105: Box 5G | 39.99€,"J'ai payé 10 euros pour une carte SIM, cette dernière n'a pas été envoyée et je n'ai pas été remboursé. Ils me demandent de payer une deuxième fois.",1.0,1,6,0.6027066683271782
48766333,65356310,,2025-10-09,1,2,\N,\N,\N,,,"Votre réseau a un problème et vous semble laisser vos abonnés dans l’embarras et l’impossibilité de communiquer par SMS avec certains de leurs contacts, c’est la deuxième fois que je constate ce problème. Un geste commercial serait le bienvenu, au vu du fait que vous ne tenez pas vos engagements en matière de stabilité de votre réseau : je ne suis pas le seul à me plaindre sur internet du même problème. Ne pas tenir compte des problèmes de vos abonnés équivaut commercialement à se tirer une balle dans le pied.",2.0,1,2,0.3570509643869556
48766214,26936782,,2025-10-09,3,4,\N,\N,\N,,,"Ce principe de dépannage sans contact humain est regrettable, long et si j'avais eu une coupure internet comme il y a quelques jours, je serais restée sans moyen de communiquer ni d'être jointe. Incroyable !",4.0,3,3,0.5277941363494789
48765082,78757266,,2025-10-09,1,0,\N,\N,\N,,,Rien ne marche et si ça continue comme ça je vais devoir voir un autre fournisseur !!,0.0,1,3,0.4635527053078346
48765098,76302525,,2025-10-09,1,1,\N,\N,\N,,,"J'ai acheté un iPhone 12 reconditionné à l'agence de Montesson avec 60 € de remboursé au bout de trois mois, et le vendeur m'a nullement signalé que j'avais un mois pour faire ma demande ; il est impossible de me connecter à mon compte client car l'adresse mail était erronée, même au magasin c'était compliqué, et maintenant on me dit que c'est trop tard. Vous pouvez-vous faire pour régler mon problème ?",1.0,1,6,0.6460619813718765
48764844,82573397,,2025-10-09,1,5,\N,\N,\N,,,"Plus de télé plus internet depuis 13 jours et ça, on ne sait pas quand ça va être réparé, et là je dois payer un recommandé et moi qui paye ???",5.0,1,4,0.7565624422186312
48764743,45998352,,2025-10-09,1,0,\N,\N,\N,,,"Bonjour, mon problème avec vous, vous ne voulez pas changer mon e-mail. Le deuxième e-mail est celui de Léa Dubois. Mon e-mail est service.exemple@example.com (je ne comprends pas pourquoi vous m’envoyez sur mon e-mail tout ce qui concerne Léa Dubois).",0.0,1,5,0.47445212917085183
48984688,71573529,,2025-10-12,1,0,\N,\N,\N,,,"Je me suis fait voler mon portable, impossible de couper ma ligne en urgence 06 90 19 15 36, aucun retour plateforme, mon compte zéro.",0.0,1,6,0.4960489718109323
48984739,79163928,,2025-10-12,3,6,\N,\N,\N,,,E.n attente d'une solution à mon problème depuis plusieurs mois,6.0,3,2,0.8246986956197225
48980687,58016003,,2025-10-12,1,0,\N,\N,\N,,,"Pas du tout satisfaite du service client, j'ai demandé qu'on puisse me joindre pour traiter un problème sur ma ligne réseau mobile ; cela fait deux semaines que je n'ai plus internet et ça ne capte plus. Aucune solution n'a été proposée jusqu'à aujourd'hui.",0.0,1,2,0.7761710116348266
48976040,53157878,,2025-10-12,1,4,\N,\N,\N,,,Ça fait 10 jours que j'essaye désespérément de récupérer un téléphone en point relais. Les personnes sont très courtoises mais impossible d'avoir une solution.,4.0,1,3,0.9027183341093514
48974011,41039327,,2025-10-12,2,4,\N,\N,\N,,,"Impossible d'entendre les appels dans ma maison.. obligé de sortir de chez moi, et ça pour 2 autres ayant un forfait Free et maintenant beaucoup de mal à avoir internet... reçois un message me disant pas de connexion internet..  
merci  
cdlt",4.0,2,4,0.9484559772949974
48885370,14131662,,2025-10-10,1,5,\N,\N,\N,,,Mon problème de SMS n'est toujours pas réglé,5.0,1,2,0.4933098995063295
48885783,52268239,,2025-10-10,1,1,\N,\N,\N,,,Je regrette l'abonnement,1.0,1,0,0.7079803888989787
48881535,82810069,,2025-10-10,1,0,\N,\N,\N,,,Leurs manque de tact a fait que j'ai changé d'opérateur ; la Freebox suivra dans les prochains jours.,0.0,1,1,0.42818292004114206
48879521,81239962,,2025-10-10,1,6,\N,\N,\N,,,"Je n'ai pas eu de réponse claire à ma demande, heureusement en boutique nous avons procédé à la modification du mot de passe, et tout a été réglé !",6.0,1,5,0.5221948677205446
48879313,46715743,,2025-10-10,3,3,\N,\N,\N,,,Dommage pas d'extension pour le Maroc gratuite et complément trop cher chez Free par rapport aux autres solutions du marché,3.0,3,1,0.7540842481475841
48878859,72933815,,2025-10-10,1,5,\N,\N,\N,,,"Je n'ai pas eu ce que j'ai demandé, qui plus est la réponse arrivait par e-mail, il me fallait me connecter pour avoir la réponse",5.0,1,0,0.8539338921849372
48878877,18386365,,2025-10-10,1,0,\N,\N,\N,,,Aucune considération aux anciens clients je sais ce qui me reste à faire,0.0,1,1,0.6678063167341565
48879000,15609881,,2025-10-10,1,0,\N,\N,\N,,,"Ne peut pas satisfaire ma demande, ils m’ont dit d’envoyer un recommandé à Paris ! Quelle perte de temps, c’est inadmissible, moi j’aimerais qu’il traite ma demande directement.",0.0,1,0,0.5859908766687708
48878655,95453161,,2025-10-10,1,1,\N,\N,\N,,,"J'attends toujours que l'on me rappelle. Rien n'est arrangé pour regarder la télé sur mon téléphone.  
Maintenant depuis que personne ne répond au téléphone, c'est vraiment nul le SAV.",1.0,1,3,0.40084147391002706
48878706,56668094,,2025-10-10,1,1,\N,\N,\N,,,Abusé,1.0,1,0,0.125
48877572,55648745,,2025-10-10,3,6,\N,\N,\N,,,Le processus pour clore un abonnement semble volontairement compliqué par Free pour en dissuader l'abonné,6.0,3,3,0.8247968202418008
48874475,48157047,,2025-10-10,1,5,\N,\N,\N,,,L'idéal serait d'avoir un conseiller au tel certaines informations que j'aurais voulu connaitre ne sont pas explicables autrement.,5.0,1,6,0.5204275774441001
48872480,22914569,,2025-10-10,1,0,\N,\N,\N,,,je viens de voir l'assistante sociale et elle ne veut pas m'aider non plus,0.0,1,4,0.5758195859520288
48870406,36581989,,2025-10-10,2,6,\N,\N,\N,,,Pas abouti,6.0,2,1,0.5622995689213218
48867901,18083183,,2025-10-10,1,0,\N,\N,\N,,,"Je n'ai plus rien à dire, j'arrête pas de vous contacter sans résultat.",0.0,1,3,0.7811105469209099
48867851,35876493,,2025-10-10,1,0,\N,\N,\N,,,Aucun réseau,0.0,1,2,0.5624713795592824
48866304,22248073,,2025-10-10,1,5,\N,\N,\N,,25: Freebox Pop avec TV by CANAL | 44.99€,"Je n'ai pas eu de nouvelles suite à mon appel, juste un mail et un appel quand je n'étais pas disponible, et pas de suivi en ligne, je ne sais pas où est mon dossier et mon problème n'est toujours pas réglé.",5.0,1,5,0.73120062462918
48866374,89538581,,2025-10-10,1,2,\N,\N,\N,,,"Demande de négociation vie à vie d’un autre fournisseur : aucune possibilité de dédommagement. J’aime bien Free, je vais changer d’opérateur d’ici peu faute de réponse.",2.0,1,1,0.9203343031988362
48865989,58093903,,2025-10-10,2,2,\N,\N,\N,,,dommage.. Tjrs pas de télévision ??,2.0,2,2,0.7079653060900009
48864542,61543182,,2025-10-10,3,3,\N,\N,\N,,,"Hormis la promesse d'une relance auprès du service d'activation mobile, aucune réponse et surtout solution précise n'a été donnée. Réponse concernant l'absence de suivi de ma commande et la durée de traitement peu satisfaisante.",3.0,3,0,0.6970008547683728
48862725,29555642,,2025-10-10,1,6,\N,\N,\N,,24: Freebox Pop | 39.99€,"Échanges exclusivement par écrit ce qui complique énormément la compréhension et l'explication de ma problématique nullement résolue au demeurant.  
Je ne recommande pas du tout d'avoir des problèmes avec Free.",6.0,1,0,0.7553673887725323
48862637,78318668,,2025-10-10,1,3,\N,\N,\N,,,"Je suis déjà allé à la Valentine. Le conseiller m'a dit qu'ils ne font aucune manip sur les téléphones et m'a juste dit de payer 10€ pour une nouvelle SIM.  
Alors aucun intérêt d'y aller.  
Bonne journée",3.0,1,6,0.937365924329593
48862418,53987893,,2025-10-10,1,0,\N,\N,\N,,,J'ai un forfait SMS illimités et vous me bloquez encore pour 48h ! Totalement absurde et donc publicité mensongère ! Je vais changer d'opérateur,0.0,1,4,0.8905520398132966
48861378,66267378,,2025-10-10,1,0,\N,\N,\N,,,Je suis pas satisfaite donc je compte changer d'opérateur dès que je peux.,0.0,1,4,0.8749253741480282
48861475,94486419,,2025-10-10,1,3,\N,\N,\N,,,on me dit que j'ai été remboursé de 10 € sur ma dernière facture alors que c'est faux et que l'on doit me rembourser sur ma prochaine facture !,3.0,1,3,0.9124217830537018
48861081,52792659,,2025-10-10,1,0,\N,\N,\N,,,J'essaie d'avoir un conseiller pour résilier ma Freebox ..et je n'ai personne .,0.0,1,6,0.8248464398895556
48860916,97360757,,2025-10-10,1,1,\N,\N,\N,,,"Bonjour, à aucun moment vos conseillers ne m’ont rappelé ; il a fallu que je me déplace dans une boutique Free et que je paie une carte SIM. Il serait très courtois de votre part de me faire un avoir de 10 €.  
Merci d’avance.",1.0,1,6,0.40496409334421707
48860725,64541962,,2025-10-10,1,4,\N,\N,\N,,,On m’a fait payer le changement de carte SIM alors qu’elle était défectueuse...,4.0,1,6,0.8540888831964855
48857223,81172119,,2025-10-10,2,4,\N,\N,\N,,,"Vous devriez faire les choses pour garder vos clients...  
20€ d'augmentation, au bout d’une année d’abonnement, nous incite à aller voir ailleurs...  
Rester sur des tarifs stables, et nous resterons...  
De plus, j’ai subi une arnaque au téléphone, suite à la fuite de mes coordonnées, depuis chez Free. Et aucun geste, ni indemnités...  
Dans l’attente de votre réponse...",4.0,2,1,0.7441307754084819
48857230,30008202,,2025-10-10,3,6,\N,\N,\N,,,Je pense vous recontacter bientôt,6.0,3,4,0.46834070437708364
48855506,66705215,,2025-10-10,1,3,\N,\N,\N,,,"Comme je vous l'ai expliqué dans le précédent message, nous avions déconseillé le traitement en ligne directe. Seulement maintenant, vous nous demandez de tout faire par Internet, et je n'ai pas obtenu la réponse à ce que je souhaitais. Dès le départ, il a fallu trois échanges par courriel pour enfin comprendre qu'il fallait que je me rende dans un magasin situé à 23 minutes de chez moi, tout cela pour vous dire que, pour des personnes comme moi, en situation d'invalidité et qui ne comprennent plus rien à Internet, ou pour les personnes âgées, c'est très compliqué. Je suis donc très déçu par cette nouvelle façon de procéder.",3.0,1,0,0.6722852902099247
48854045,80677499,,2025-10-10,1,0,\N,\N,\N,,,Service pourri,0.0,1,0,0.125
48852993,13833037,,2025-10-10,1,6,\N,\N,\N,,,j'ai l'impression d'avoir communiqué avec des bots.. désolée mais les réponses passe-partout ne m'ont rien expliqué ni aidée,6.0,1,6,0.6556799691956978
48849747,26280858,,2025-10-10,1,0,\N,\N,\N,,,"Cà fait 10 jours que j'ai envoyé ma demande de résiliation, reçue chez vous jeudi dernier et toujours pas prise en compte aujourd'hui ; même pas un SMS en réponse. Cà serait trop simple d'afficher un bouton ""résiliation"" dans l'espace client sur internet ?!",0.0,1,0,0.4895448472502394
48848877,86000635,,2025-10-10,3,5,\N,\N,\N,,,"Je préférais avoir quelqu'un au téléphone lorsque j'appelais ..Il est qq fois compliqué d'expliquer par mail ou à un répondeur notre problème .D'autre part , lorsque j'appelle c'est un moment où je suis joignable et quand on me rappelle le lendemain c'est toujours à un moment où je ne suis pas disponible..",5.0,3,6,0.5008120052739425
48848045,21966694,,2025-10-10,2,2,\N,\N,\N,,,"Des réponses décousues, deux conseillers pour un même problème que j’ai dû résoudre moi-même.  
Je ne félicite pas Free pour répondre à l’attente de ses clients, décevant.",2.0,2,5,0.4700988558682531
48847356,99330178,,2025-10-10,1,6,\N,\N,\N,,,"A la boutique pas la peine d'y aller c'est comme si on avait personne en face on fait tout nous mêmes...et d'ailleurs on est reparti et on a tout fait nous mêmes puisque même au tel personne ne répond...  
Salutations",6.0,1,3,0.5786863534706257
48847370,82217216,,2025-10-10,1,0,\N,\N,\N,,,Trop déçu de vous,0.0,1,4,0.37536317980917483
48847256,93997531,,2025-10-10,1,0,\N,\N,\N,,,La dame qui a répondu n'avait aucune solution à m'apporter donc son coup de téléphone n'a pas été utile chez les opérateurs concurrents j'aurais eu satisfaction,0.0,1,1,0.519884905080053
49166068,17790353,,2025-10-10,1,0,\N,\N,\N,,,Rien n'a été résolu,0.0,1,2,0.5624999991443184
48847040,16277569,,2025-10-10,1,3,\N,\N,\N,,,Bien lire nos demandes,3.0,1,5,0.5010962446046969
48913303,56416782,,2025-10-10,1,0,\N,\N,\N,,,"Le conseiller était parfait dans ses explications, heureusement. En revanche, le processus de clôture de la ligne chez Free est volontairement trompeur. Je vais le signaler à la DGCCRF.",0.0,1,3,0.5209974473836025
48914602,29934716,,2025-10-10,3,5,\N,\N,\N,,,"Nouvelle ligne que je ne peux joindre, systématiquement sur répondeur. Le conseiller ne peut rien faire à son niveau",5.0,3,3,0.44901235478837287
48911060,14077079,,2025-10-10,1,0,\N,\N,\N,,24: Freebox Pop | 39.99€,j'attends que le service me rappelle,0.0,1,5,0.7082396341541645
48912468,74919745,,2025-10-10,1,0,\N,\N,\N,,,Mon problème n'est toujours pas résolu après une multitude de mails et personne ne répond au téléphone ?,0.0,1,2,0.8539871285143227
48909399,99635682,,2025-10-10,1,0,\N,\N,\N,,,Aucune réponse à ma demande suite à un remboursement non effectué depuis le 21 août,0.0,1,0,0.87492140698812
48908528,40559741,,2025-10-10,1,0,\N,\N,\N,,,"Impossible de joindre le bon service pour m'expliquer pourquoi après autant d'années de fidélité je dois payer des frais de migration.  
Je vais malheureusement vous quitter aussi bien pour la box que pour mes lignes mobile.",0.0,1,1,0.8342229538462604
48908346,94007936,,2025-10-10,2,6,\N,\N,\N,,24: Freebox Pop | 39.99€,"Manque de clarté sur les termes employés Exemple: Player TV Free 4k ?. tout le monde ne sait pas ce que cela veut dire? Moralité quand j'ai commandé ma Box POP, je ne l'ai pas coché et je me retrouve ce soir avec une BOX incomplète sans télécommande et sans télévision pendant deux jours!!. Merci d'être plus clair pour les futurs acheteurs.",6.0,2,4,0.9601509177572374
48905720,66985068,,2025-10-10,1,1,\N,\N,\N,,,"Résilier un contrat est beaucoup trop compliqué : un appel, plusieurs données réclamées, un rappel puis un autre, tout ça pour quoi ? Envoyez-nous un courrier de résiliation. Vous vous moquez des gens. J'ai 5 lignes téléphoniques et une box à 75 euros par mois ; je vais me renseigner à la concurrence.",1.0,1,6,0.5066403022128008
48906849,80777512,,2025-10-10,1,0,\N,\N,\N,,,conseiller pas très motivé,0.0,1,0,0.125
48905079,79430265,,2025-10-10,1,0,\N,\N,\N,,,"On m'a transféré vers le service de résiliation, j'ai attendu pendant 24 minutes. Personne m'a répondu. Ensuite ça s'est raccroché. Je lui ai demandé des explications concernant un prélèvement de 49 € quand j'ai demandé des explications, on m'a dit que pour les nouveaux inscriptions il y a un mode de 49 € alors que la conseillère que j'ai eue au téléphone, elle m'avait dit seulement 19 € pour la Freebox, et quand je lui ai demandé des explications, il était incapable et il m'a fait comprendre que si je ne suis pas content, je peux résilier mon contrat.",0.0,1,6,0.9726125183923435
48905089,79871886,,2025-10-10,1,0,\N,\N,\N,,,Aucun contact ni réponse reçue à ce jour,0.0,1,5,0.8248189638729122
48904854,46255734,,2025-10-10,1,5,\N,\N,\N,,,Votre message annonce des onglets que je ne trouve pas.,5.0,1,0,0.5179175625802145
48903349,87305920,,2025-10-10,1,3,\N,\N,\N,,24: Freebox Pop | 39.99€,"On a changé mon forfait sans raison valable, je veux l’assistance au téléphone.  
Ce que je souhaite, c’est une adresse mail pour contacter le service réclamation.",3.0,1,3,0.4305531814461532
48902759,97219814,,2025-10-10,1,0,\N,\N,\N,,,Conseillère très désagréable et pas capable de m'aider. N'a pas été capable de faire un geste commercial sur mon forfait que je paye pour rien car mon forfait ne marche pas. Et n'a même pas aidé afin de pouvoir commander un répéteur.,0.0,1,3,0.34849561869888485
